[segmentationTreeThrust.exe] starting...

MapSMtoCores undefined SM 3.5 is undefined (please update to the latest SDK)!
GPU Device 0: "GeForce GTX 780" with compute capability 3.5

* Building segmentation tree... done in 70636.1 (ms)
* Dumping levels for each tree...

[segmentationTreeThrust.exe] test results...
PASSED

> exiting in 3 seconds: 3...2...1...done!

======== Warning: Metric "branch_efficiency" cannot be found on device 0.
==6568== NVPROF is profiling process 6568, command: segmentationTreeThrust.exe
==6568== Warning: Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==6568== Profiling application: segmentationTreeThrust.exe
==6568== Profiling result:
==6568== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::for_each_n_closure<thrust::zip_iterator<thrust::tuple<thrust::permutation_iterator<thrust::device_ptr<unsigned int>, thrust::transform_iterator<thrust::detail::backend::cuda::detail::last_index_in_each_interval<thrust::detail::backend::uniform_decomposition<int>>, thrust::counting_iterator<int, thrust::use_default, thrust::use_default, thrust::use_default>, thrust::use_default, thrust::use_default>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, unsigned int, thrust::detail::device_unary_transform_functor<thrust::identity<unsigned int>>>>(unsigned int)",14,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::for_each_n_closure<thrust::zip_iterator<thrust::tuple<thrust::permutation_iterator<thrust::device_ptr<unsigned int>, thrust::transform_iterator<thrust::detail::backend::cuda::detail::last_index_in_each_interval<thrust::detail::backend::uniform_decomposition<int>>, thrust::counting_iterator<int, thrust::use_default, thrust::use_default, thrust::use_default>, thrust::use_default, thrust::use_default>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, unsigned int, thrust::detail::device_unary_transform_functor<thrust::identity<unsigned int>>>>(unsigned int)",14,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::for_each_n_closure<thrust::zip_iterator<thrust::tuple<thrust::permutation_iterator<thrust::device_ptr<unsigned int>, thrust::transform_iterator<thrust::detail::backend::cuda::detail::last_index_in_each_interval<thrust::detail::backend::uniform_decomposition<int>>, thrust::counting_iterator<int, thrust::use_default, thrust::use_default, thrust::use_default>, thrust::use_default, thrust::use_default>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, unsigned int, thrust::detail::device_unary_transform_functor<thrust::identity<unsigned int>>>>(unsigned int)",14,"cf_executed","Executed Control-Flow Instructions",34,40,38
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::for_each_n_closure<thrust::zip_iterator<thrust::tuple<thrust::permutation_iterator<thrust::device_ptr<unsigned int>, thrust::transform_iterator<thrust::detail::backend::cuda::detail::last_index_in_each_interval<thrust::detail::backend::uniform_decomposition<int>>, thrust::counting_iterator<int, thrust::use_default, thrust::use_default, thrust::use_default>, thrust::use_default, thrust::use_default>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, unsigned int, thrust::detail::device_unary_transform_functor<thrust::identity<unsigned int>>>>(unsigned int)",14,"inst_executed","Instructions Executed",338,392,376
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::for_each_n_closure<thrust::zip_iterator<thrust::tuple<thrust::permutation_iterator<thrust::device_ptr<unsigned int>, thrust::transform_iterator<thrust::detail::backend::cuda::detail::last_index_in_each_interval<thrust::detail::backend::uniform_decomposition<int>>, thrust::counting_iterator<int, thrust::use_default, thrust::use_default, thrust::use_default>, thrust::use_default, thrust::use_default>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, unsigned int, thrust::detail::device_unary_transform_functor<thrust::identity<unsigned int>>>>(unsigned int)",14,"inst_issued","Instructions Issued",575,739,687
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::for_each_n_closure<thrust::zip_iterator<thrust::tuple<thrust::permutation_iterator<thrust::device_ptr<unsigned int>, thrust::transform_iterator<thrust::detail::backend::cuda::detail::last_index_in_each_interval<thrust::detail::backend::uniform_decomposition<int>>, thrust::counting_iterator<int, thrust::use_default, thrust::use_default, thrust::use_default>, thrust::use_default, thrust::use_default>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, unsigned int, thrust::detail::device_unary_transform_functor<thrust::identity<unsigned int>>>>(unsigned int)",14,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, __int64, thrust::plus<__int64>, thrust::detail::backend::uniform_decomposition<unsigned int>>(__int64, thrust::device_ptr<__int64>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>*, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, __int64)",9,"inst_replay_overhead","Instruction Replay Overhead",0.191379,0.225788,0.213037
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, __int64, thrust::plus<__int64>, thrust::detail::backend::uniform_decomposition<unsigned int>>(__int64, thrust::device_ptr<__int64>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>*, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, __int64)",9,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, __int64, thrust::plus<__int64>, thrust::detail::backend::uniform_decomposition<unsigned int>>(__int64, thrust::device_ptr<__int64>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>*, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, __int64)",9,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, __int64, thrust::plus<__int64>, thrust::detail::backend::uniform_decomposition<unsigned int>>(__int64, thrust::device_ptr<__int64>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>*, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, __int64)",9,"cf_executed","Executed Control-Flow Instructions",294,294,294
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, __int64, thrust::plus<__int64>, thrust::detail::backend::uniform_decomposition<unsigned int>>(__int64, thrust::device_ptr<__int64>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>*, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, __int64)",9,"inst_executed","Instructions Executed",1740,1776,1765
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, __int64, thrust::plus<__int64>, thrust::detail::backend::uniform_decomposition<unsigned int>>(__int64, thrust::device_ptr<__int64>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>*, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, __int64)",9,"inst_issued","Instructions Issued",2073,2177,2141
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, __int64, thrust::plus<__int64>, thrust::detail::backend::uniform_decomposition<unsigned int>>(__int64, thrust::device_ptr<__int64>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>*, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, __int64)",9,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::find_splitter_ranks<unsigned int=128, unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::less<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>(unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, unsigned int, unsigned int, unsigned int, unsigned int, thrust::null_type)",125,"inst_replay_overhead","Instruction Replay Overhead",0.128039,3.392731,0.690869
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::find_splitter_ranks<unsigned int=128, unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::less<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>(unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, unsigned int, unsigned int, unsigned int, unsigned int, thrust::null_type)",125,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::find_splitter_ranks<unsigned int=128, unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::less<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>(unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, unsigned int, unsigned int, unsigned int, unsigned int, thrust::null_type)",125,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::find_splitter_ranks<unsigned int=128, unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::less<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>(unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, unsigned int, unsigned int, unsigned int, unsigned int, thrust::null_type)",125,"cf_executed","Executed Control-Flow Instructions",53,64417,7578
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::find_splitter_ranks<unsigned int=128, unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::less<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>(unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, unsigned int, unsigned int, unsigned int, unsigned int, thrust::null_type)",125,"inst_executed","Instructions Executed",235,264510,31363
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::find_splitter_ranks<unsigned int=128, unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::less<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>(unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, unsigned int, unsigned int, unsigned int, unsigned int, thrust::null_type)",125,"inst_issued","Instructions Issued",276,929511,77301
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::find_splitter_ranks<unsigned int=128, unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::less<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>(unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, unsigned int, unsigned int, unsigned int, unsigned int, thrust::null_type)",125,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","invalidateLoops(unsigned int const *, unsigned int const *, unsigned int*, unsigned int)",9,"inst_replay_overhead","Instruction Replay Overhead",0.483013,0.802187,0.629993
"GeForce GTX 780 (0)","invalidateLoops(unsigned int const *, unsigned int const *, unsigned int*, unsigned int)",9,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000,0.000000
